"ID_Number","Activity","Start_time","End_time","Sleep_location"
"335","W","4.50","15.35",""
"335","C","15.35","15.50",""
"335","P","15.50","21.29",""
"335","S","21.30","22.45","H"
"335","P","22.45","23.55",""
"335","C","23.55","0.14",""
"335","W","0.14","10.00",""
"335","C","10.00","10.15",""
"335","P","10.15","12.00",""
"335","S","12.00","16.30","H"
"335","P","16.30","17.45",""
"335","C","17.45","18.00",""
"335","W","18.00","0.30",""
"335","C","0.30","1.00",""
"335","P","1.00","1.30",""
"335","S","1.30","3.35","A"
"335","P","3.35","4.30",""
"335","C","4.30","5.00",""
"335","W","5.00","8.35",""
"335","C","8.35","8.50",""
"335","P","8.50","15.00",""
"335","S","15.00","19.00","H"
"335","P","19.00","20.00",""
"335","C","20.00","20.15",""
"335","W","20.15","1.35",""
"335","C","1.35","1.50",""
"335","P","1.50","2.30",""
"335","S","2.30","10.00","H"
"335","P","10.00","18.00",""
"335","C","18.00","18.15",""
"335","W","18.15","23.30",""
"335","C","23.30","23.59",""
"335","S","0.00","3.00","A"
"335","P","3.00","4.00",""
"335","C","4.00","4.30",""
"335","W","4.30","8.55",""
"335","C","8.55","9.10",""
"335","P","9.10","22.00",""
"335","S","22.00","4.50","H"
"335","P","4.50","6.05",""
"335","C","6.05","6.20",""
"335","W","6.20","10.00",""
"335","C","10.00","10.30",""
"335","P","10.30","11.30",""
"335","S","11.30","12.30","A"
"335","P","12.30","13.30",""
"335","C","13.30","14.00",""
"335","W","14.00","18.45",""
"335","C","18.45","19.00",""
"335","P","19.00","1.30",""
"335","S","1.30","12.00","H"
"335","P","12.00","13.45",""
"335","C","13.45","14.00",""
"335","W","14.00","23.25",""
"335","C","23.25","23.40",""
"335","P","23.40","0.30",""
"335","S","0.30","10.15","H"
"335","P","10.15","14.15",""
"335","C","14.15","14.30",""
"335","W","14.30","23.59",""
"349","S","0.00","7.00","H"
"349","P","7.00","9.00",""
"349","C","9.00","9.30",""
"349","W","9.30","17.45",""
"349","C","17.45","18.15",""
"349","P","18.15","23.00",""
"349","S","23.00","8.00","H"
"349","P","8.00","16.00",""
"349","C","16.00","16.30",""
"349","W","16.30","4.25",""
"349","C","4.25","5.00",""
"349","P","5.00","6.00",""
"349","S","6.00","10.00","H"
"349","P","10.00","11.00",""
"349","S","11.00","13.00","H"
"349","P","13.00","23.25",""
"349","C","23.25","23.55",""
"349","W","23.55","11.00",""
"349","C","11.00","11.30",""
"349","P","11.30","12.30",""
"349","S","12.30","16.00","H"
"349","P","16.00","23.59",""
"349","S","0.00","8.00","H"
"349","P","8.00","23.00",""
"349","S","23.00","8.00","H"
"349","P","8.00","23.00",""
"349","S","23.00","8.00","H"
"349","P","8.00","15.30",""
"349","C","15.30","16.00",""
"349","W","16.00","3.00",""
"349","C","3.00","3.30",""
"349","P","3.30","5.00",""
"349","S","5.00","10.00","H"
"349","P","10.00","23.00",""
"349","S","23.00","9.00","H"
"349","P","9.00","23.59",""
"349","S","0.00","8.00","H"
"349","P","8.00","23.00",""
"349","S","23.00","8.00","H"
"349","P","8.00","11.30",""
"349","C","11.30","12.00",""
"349","W","12.00","22.00",""
"349","C","22.00","22.30",""
"349","P","22.30","23.30",""
"349","S","23.30","8.00","H"
"349","P","8.00","16.00",""
"349","C","16.00","16.30",""
"349","W","16.30","4.30",""
"349","C","4.30","5.00",""
"349","P","5.00","6.00",""
"349","S","6.00","14.00","H"
"349","P","14.00","23.00",""
"349","S","23.00","3.00","H"
"349","P","3.00","4.00",""
"349","S","4.00","8.00","H"
"349","P","8.00","9.30",""
"349","C","9.30","10.00",""
"349","W","10.00","21.30",""
"349","C","21.30","22.00",""
"349","P","22.00","23.30",""
"349","S","23.30","23.59","H"
"359","S","0.00","6.00","H"
"359","P","6.00","11.30",""
"359","S","11.30","12.00","H"
"359","P","12.00","13.51",""
"359","C","13.51","14.01",""
"359","W","14.01","0.30",""
"359","L","0.30","0.55",""
"359","P","0.55","3.00",""
"359","S","3.00","10.00","A"
"359","P","10.00","17.00",""
"359","S","17.00","17.45","A"
"359","P","17.45","21.00",""
"359","W","21.00","7.45",""
"359","C","7.45","7.55",""
"359","P","7.55","10.00",""
"359","S","10.00","13.30","H"
"359","P","13.30","22.00",""
"359","S","22.00","7.00","H"
"359","P","7.00","22.00",""
"359","S","22.00","7.00","H"
"359","P","7.00","10.25",""
"359","C","10.25","10.35",""
"359","W","10.35","20.15",""
"359","P","20.15","22.30",""
"359","S","22.30","5.00","A"
"359","P","5.00","10.30",""
"359","W","10.30","18.55",""
"359","C","18.55","19.05",""
"359","P","19.05","22.00",""
"359","S","22.00","8.00","H"
"359","P","8.00","22.00",""
"359","S","22.00","8.00","H"
"359","P","8.00","21.00",""
"359","S","21.00","0.15","H"
"359","P","0.15","1.35",""
"359","C","1.35","1.45",""
"359","W","1.45","13.00",""
"359","P","13.00","13.30",""
"359","S","13.30","15.30","A"
"359","P","15.30","20.00",""
"359","S","20.00","3.30","A"
"359","P","3.30","5.00",""
"359","S","5.00","6.00","A"
"359","P","6.00","7.30",""
"359","W","7.30","18.50",""
"359","C","18.50","19.00",""
"359","P","19.00","22.00",""
"359","S","22.00","7.00","H"
"359","P","7.00","22.00",""
"359","S","22.00","6.00","H"
"359","P","6.00","15.00",""
"359","S","15.00","17.30","H"
"359","P","17.30","21.50",""
"359","C","21.50","22.00",""
"359","W","22.00","6.55",""
"359","L","6.55","7.05",""
"359","P","7.05","9.00",""
"359","S","9.00","15.00","A"
"359","P","15.00","21.00",""
"359","S","21.00","23.45","A"
"359","P","23.45","1.15",""
"359","W","1.15","6.45",""
"359","C","6.45","6.55",""
"359","P","6.55","10.00",""
"359","S","10.00","15.30","H"
"359","P","15.30","22.00",""
"359","S","22.00","23.59","H"
"360","S","0.00","6.15","H"
"360","P","6.15","18.15",""
"360","C","18.15","18.45",""
"360","W","18.45","5.25",""
"360","L","5.25","6.10",""
"360","P","6.10","7.00",""
"360","S","7.00","16.30","A"
"360","P","16.30","23.20",""
"360","W","23.20","9.00",""
"360","C","9.00","9.15",""
"360","P","9.15","21.00",""
"360","S","21.00","6.15","H"
"360","P","6.15","20.30",""
"360","S","20.30","6.15","H"
"360","P","6.15","20.30",""
"360","S","20.30","21.10","H"
"360","P","21.10","22.30",""
"360","C","22.30","22.45",""
"360","W","22.45","8.30",""
"360","S","8.30","19.30","A"
"360","P","19.30","21.00",""
"360","W","21.00","9.00",""
"360","C","9.00","9.10",""
"360","P","9.10","20.30",""
"360","S","20.30","6.30","H"
"360","P","6.30","21.00",""
"360","S","21.00","6.15","H"
"360","P","6.15","17.30",""
"360","S","17.30","19.00","H"
"360","P","19.00","19.45",""
"360","C","19.45","20.05",""
"360","W","20.05","5.33",""
"360","L","5.33","8.05",""
"360","P","8.05","12.00",""
"360","S","12.00","21.00","A"
"360","P","21.00","4.00",""
"360","W","4.00","13.00",""
"360","C","13.00","13.15",""
"360","P","13.15","21.30",""
"360","S","21.30","6.15","H"
"360","P","6.15","19.00",""
"360","C","19.00","19.15",""
"360","W","19.15","5.20",""
"360","C","5.20","6.00",""
"360","S","6.00","14.50","A"
"360","P","14.50","16.00",""
"360","C","16.00","16.15",""
"360","W","16.15","1.35",""
"360","C","1.35","1.50",""
"360","P","1.50","2.30",""
"360","S","2.30","6.30","H"
"360","P","6.30","22.00",""
"360","S","22.00","23.59","H"
"363","S","0.00","1.13","H"
"363","P","1.13","2.00",""
"363","S","2.00","4.04","H"
"363","P","4.04","4.30",""
"363","S","4.30","5.44","H"
"363","P","5.44","6.00",""
"363","S","6.00","8.26","H"
"363","P","8.26","11.00",""
"363","C","11.00","11.15",""
"363","W","11.15","20.15",""
"363","L","20.15","21.30",""
"363","P","21.30","23.30",""
"363","S","23.30","6.30","A"
"363","P","6.30","19.50",""
"363","W","19.50","0.40",""
"363","C","0.40","1.00",""
"363","S","1.00","5.30","H"
"363","P","5.30","21.30",""
"363","S","21.30","5.30","H"
"363","P","5.30","19.15",""
"363","C","19.15","19.30",""
"363","W","19.30","7.00",""
"363","L","7.00","9.00",""
"363","S","9.00","15.00","A"
"363","P","15.00","20.30",""
"363","C","20.30","21.45",""
"363","W","21.45","7.05",""
"363","C","7.05","7.30",""
"363","S","7.30","13.30","H"
"363","P","13.30","22.00",""
"363","S","22.00","5.30","H"
"363","P","5.30","22.10",""
"363","S","22.10","6.10","H"
"363","P","6.10","6.50",""
"363","S","6.50","8.00","H"
"363","P","8.00","22.00",""
"363","S","22.00","22.19","H"
"363","P","22.19","23.00",""
"363","S","23.00","23.32","H"
"363","P","23.32","1.00",""
"363","S","1.00","1.49","H"
"363","P","1.49","9.15",""
"363","C","9.15","9.30",""
"363","W","9.30","17.50",""
"363","L","17.50","18.30",""
"363","P","18.30","21.30",""
"363","S","21.30","6.30","A"
"363","P","6.30","11.30",""
"363","W","11.30","20.30",""
"363","C","20.30","21.00",""
"363","P","21.00","22.30",""
"363","S","22.30","5.30","H"
"363","P","5.30","23.00",""
"363","S","23.00","5.30","H"
"363","P","5.30","22.00",""
"363","S","22.00","5.30","H"
"363","P","5.30","21.00",""
"363","S","21.00","5.30","H"
"363","P","5.30","21.30",""
"363","S","21.30","23.59","H"
"364","P","0.00","1.00",""
"364","S","1.00","9.00","H"
"364","P","9.00","14.50",""
"364","C","14.50","15.00",""
"364","W","15.00","1.15",""
"364","C","1.15","1.30",""
"364","P","1.30","2.30",""
"364","S","2.30","9.00","A"
"364","P","9.00","17.30",""
"364","W","17.30","3.40",""
"364","C","3.40","4.00",""
"364","P","4.00","7.00",""
"364","S","7.00","13.00","H"
"364","P","13.00","21.30",""
"364","S","21.30","3.00","H"
"364","P","3.00","3.30",""
"364","C","3.30","4.00",""
"364","W","4.00","6.00",""
"364","C","6.00","6.30",""
"364","S","6.30","13.00","A"
"364","P","13.00","23.59",""
"364","S","0.00","7.00","A"
"364","P","7.00","14.30",""
"364","C","14.30","15.00",""
"364","W","15.00","2.30",""
"364","C","2.30","3.00",""
"364","S","3.00","11.00","H"
"364","P","11.00","22.00",""
"364","S","22.00","7.00","H"
"364","P","7.00","8.30",""
"364","C","8.30","9.00",""
"364","W","9.00","21.10",""
"364","C","21.10","21.30",""
"364","S","21.30","8.00","A"
"364","P","8.00","12.30",""
"364","C","12.30","13.00",""
"364","W","13.00","23.25",""
"364","L","23.25","23.59",""
"364","S","0.00","8.00","A"
"364","P","8.00","18.00",""
"364","C","18.00","18.30",""
"364","W","18.30","1.00",""
"364","L","1.00","3.00",""
"364","C","3.00","3.30",""
"364","S","3.30","10.00","H"
"364","P","10.00","22.00",""
"364","S","22.00","7.00","H"
"364","P","7.00","23.00",""
"364","S","23.00","8.00","H"
"364","P","8.00","22.00",""
"364","S","22.00","4.30","H"
"364","P","4.30","6.00",""
"364","C","6.00","6.30",""
"364","W","6.30","18.30",""
"364","L","18.30","20.35",""
"364","C","20.35","21.00",""
"364","P","21.00","22.30",""
"364","S","22.30","8.00","A"
"364","P","8.00","11.00",""
"364","C","11.00","11.30",""
"364","W","11.30","22.10",""
"364","C","22.10","22.40",""
"364","P","22.40","23.59",""
"368","S","0.00","6.00","H"
"368","P","6.00","20.00",""
"368","C","20.00","20.30",""
"368","W","20.30","8.00",""
"368","C","8.00","8.30",""
"368","P","8.30","13.00",""
"368","S","13.00","16.30","H"
"368","P","16.30","20.00",""
"368","C","20.00","20.30",""
"368","W","20.30","6.00",""
"368","C","6.00","6.30",""
"368","P","6.30","13.00",""
"368","S","13.00","17.00","H"
"368","P","17.00","20.00",""
"368","C","20.00","20.30",""
"368","W","20.30","7.00",""
"368","C","7.00","7.30",""
"368","P","7.30","14.30",""
"368","S","14.30","20.00","H"
"368","P","20.00","20.30",""
"368","C","20.30","21.00",""
"368","W","21.00","8.00",""
"368","C","8.00","8.30",""
"368","P","8.30","13.00",""
"368","S","13.00","17.30","H"
"368","P","17.30","20.30",""
"368","C","20.30","21.00",""
"368","W","21.00","8.00",""
"368","C","8.00","8.30",""
"368","P","8.30","13.00",""
"368","S","13.00","17.00","H"
"368","P","17.00","23.59",""
"368","S","0.00","7.00","H"
"368","P","7.00","23.00",""
"368","S","23.00","7.00","H"
"368","P","7.00","13.00",""
"368","S","13.00","16.00","H"
"368","P","16.00","20.30",""
"368","C","20.30","21.00",""
"368","W","21.00","7.30",""
"368","C","7.30","8.00",""
"368","P","8.00","13.00",""
"368","S","13.00","17.00","H"
"368","P","17.00","20.30",""
"368","C","20.30","21.00",""
"368","W","21.00","9.00",""
"368","C","9.00","9.30",""
"368","P","9.30","13.00",""
"368","S","13.00","17.00","H"
"368","P","17.00","20.30",""
"368","C","20.30","21.00",""
"368","W","21.00","9.00",""
"368","C","9.00","9.30",""
"368","P","9.30","13.00",""
"368","S","13.00","17.00","H"
"368","P","17.00","20.30",""
"368","C","20.30","21.00",""
"368","W","21.00","9.00",""
"368","C","9.00","9.30",""
"368","P","9.30","13.00",""
"368","S","13.00","17.00","H"
"368","P","17.00","20.30",""
"368","C","20.30","21.00",""
"368","W","21.00","3.30",""
"368","C","3.30","4.00",""
"368","P","4.00","14.00",""
"368","S","14.00","18.00","H"
"368","P","18.00","20.30",""
"368","C","20.30","21.00",""
"368","W","21.00","4.00",""
"368","C","4.00","4.30",""
"368","P","4.30","12.00",""
"368","S","12.00","17.00","H"
"368","P","17.00","20.30",""
"368","C","20.30","21.00",""
"368","W","21.00","23.59",""
"370","P","0.00","2.00",""
"370","S","2.00","8.00","H"
"370","P","8.00","22.00",""
"370","C","22.00","22.30",""
"370","W","22.30","6.30",""
"370","C","6.30","6.45",""
"370","P","6.45","7.00",""
"370","S","7.00","11.00","H"
"370","P","11.00","22.15",""
"370","C","22.15","22.30",""
"370","W","22.30","6.30",""
"370","C","6.30","6.45",""
"370","P","6.45","7.00",""
"370","S","7.00","12.00","H"
"370","P","12.00","22.15",""
"370","C","22.15","22.30",""
"370","W","22.30","6.30",""
"370","C","6.30","6.45",""
"370","P","6.45","7.00",""
"370","S","7.00","12.00","H"
"370","P","12.00","22.15",""
"370","C","22.15","22.30",""
"370","W","22.30","11.00",""
"370","C","11.00","11.15",""
"370","P","11.15","22.15",""
"370","C","22.15","22.30",""
"370","W","22.30","6.00",""
"370","C","6.00","6.15",""
"370","P","6.15","7.00",""
"370","S","7.00","13.00","H"
"370","P","13.00","22.15",""
"370","C","22.15","22.30",""
"370","W","22.30","6.00",""
"370","C","6.00","6.15",""
"370","P","6.15","7.00",""
"370","S","7.00","15.00","H"
"370","P","15.00","23.59",""
"370","S","0.00","10.00","H"
"370","P","10.00","22.15",""
"370","C","22.15","22.30",""
"370","W","22.30","7.00",""
"370","C","7.00","7.15",""
"370","S","7.15","12.00","H"
"370","P","12.00","22.15",""
"370","C","22.15","22.30",""
"370","W","22.30","6.00",""
"370","C","6.00","6.15",""
"370","P","6.15","7.00",""
"370","S","7.00","13.00","H"
"370","P","13.00","22.15",""
"370","C","22.15","22.30",""
"370","W","22.30","6.00",""
"370","C","6.00","6.15",""
"370","P","6.15","7.00",""
"370","S","7.00","12.00","H"
"370","P","12.00","22.15",""
"370","C","22.15","22.30",""
"370","W","22.30","7.00",""
"370","C","7.00","7.15",""
"370","P","7.15","8.00",""
"370","S","8.00","11.00","H"
"370","P","11.00","22.15",""
"370","C","22.15","22.30",""
"370","W","22.30","6.00",""
"370","C","6.00","6.15",""
"370","P","6.15","7.00",""
"370","S","7.00","13.00","H"
"370","P","13.00","22.15",""
"370","C","22.15","22.30",""
"370","W","22.30","6.00",""
"370","C","6.00","6.15",""
"370","P","6.15","7.00",""
"370","S","7.00","10.00","H"
"370","P","10.00","22.15",""
"370","C","22.15","22.30",""
"370","W","22.30","23.59",""
"372","S","0.00","7.30","H"
"372","P","7.30","18.00",""
"372","C","18.00","18.30",""
"372","W","18.30","4.45",""
"372","L","4.45","5.30",""
"372","P","5.30","7.00",""
"372","S","7.00","14.00","A"
"372","P","14.00","19.00",""
"372","C","19.00","19.30",""
"372","W","19.30","3.40",""
"372","C","3.40","5.00",""
"372","S","5.00","8.00","H"
"372","P","8.00","0.00",""
"372","C","0.00","1.00",""
"372","W","1.00","7.35",""
"372","C","7.35","8.30",""
"372","P","8.30","21.15",""
"372","S","21.15","22.45","H"
"372","C","22.45","23.15",""
"372","W","23.15","8.40",""
"372","C","8.40","9.30",""
"372","S","9.30","13.00","H"
"372","P","13.00","21.30",""
"372","S","21.30","23.00","H"
"372","C","23.00","23.30",""
"372","W","23.30","4.25",""
"372","C","4.25","5.00",""
"372","S","5.00","8.00","H"
"372","P","8.00","18.30",""
"372","C","18.30","19.00",""
"372","W","19.00","2.46",""
"372","C","2.46","3.30",""
"372","S","3.30","8.00","H"
"372","P","8.00","23.30",""
"372","S","23.30","2.30","H"
"372","P","2.30","4.30",""
"372","W","4.30","16.30",""
"372","L","16.30","19.00",""
"372","C","19.00","19.30",""
"372","P","19.30","23.59",""
"372","S","0.00","7.30","H"
"372","P","7.30","23.59",""
"372","S","0.00","7.30","H"
"372","P","7.30","12.30",""
"372","C","12.30","13.00",""
"372","W","13.00","19.00",""
"372","C","19.00","19.30",""
"372","P","19.30","23.59",""
"372","S","0.00","7.30","H"
"372","P","7.30","17.00",""
"372","C","17.00","17.25",""
"372","W","17.25","1.35",""
"372","C","1.35","2.00",""
"372","S","2.00","7.30","H"
"372","P","7.30","11.00",""
"372","C","11.00","11.45",""
"372","W","11.45","0.01",""
"372","L","0.01","1.00",""
"372","P","1.00","1.30",""
"372","S","1.30","9.00","A"
"372","P","9.00","17.00",""
"372","C","17.00","17.30",""
"372","W","17.30","0.25",""
"372","C","0.25","1.30",""
"372","S","1.30","7.30","H"
"372","P","7.30","13.30",""
"372","C","13.30","14.20",""
"372","W","14.20","23.59",""
"376","S","0.00","1.30","H"
"376","P","1.30","2.30",""
"376","C","2.30","3.00",""
"376","W","3.00","12.20",""
"376","P","12.20","14.00",""
"376","S","14.00","15.00","A"
"376","P","15.00","18.10",""
"376","S","18.10","0.25","A"
"376","P","0.25","1.30",""
"376","C","1.30","1.45",""
"376","W","1.45","11.00",""
"376","P","11.00","17.30",""
"376","S","17.30","19.00","H"
"376","P","19.00","23.00",""
"376","S","23.00","6.30","H"
"376","P","6.30","13.20",""
"376","C","13.20","13.45",""
"376","W","13.45","23.30",""
"376","C","23.30","0.00",""
"376","P","0.00","0.30",""
"376","S","0.30","6.00","H"
"376","P","6.00","7.10",""
"376","C","7.10","7.30",""
"376","W","7.30","15.10",""
"376","C","15.10","15.30",""
"376","P","15.30","21.00",""
"376","S","21.00","5.40","H"
"376","P","5.40","13.00",""
"376","C","13.00","13.10",""
"376","W","13.10","21.40",""
"376","C","21.40","22.00",""
"376","P","22.00","23.30",""
"376","S","23.30","7.30","A"
"376","P","7.30","10.45",""
"376","C","10.45","11.15",""
"376","W","11.15","22.30",""
"376","C","22.30","23.00",""
"376","P","23.00","0.30",""
"376","S","0.30","7.45","H"
"376","P","7.45","18.00",""
"376","C","18.00","18.15",""
"376","W","18.15","3.30",""
"376","C","3.30","3.45",""
"376","S","3.45","9.45","H"
"376","P","9.45","21.30",""
"376","S","21.30","4.30","H"
"376","P","4.30","5.30",""
"376","C","5.30","5.45",""
"376","W","5.45","17.30",""
"376","S","15.00","15.45","A"
"376","C","17.30","19.00",""
"376","P","19.00","21.30",""
"376","S","21.30","4.30","H"
"376","P","4.30","22.00",""
"376","S","22.00","3.00","H"
"376","P","3.00","4.00",""
"376","C","4.00","4.15",""
"376","W","4.15","15.20",""
"376","S","5.45","7.00","A"
"376","C","15.20","15.40",""
"376","P","15.40","18.00",""
"376","S","18.00","1.00","A"
"376","P","1.00","2.00",""
"376","C","2.00","2.15",""
"376","W","2.15","10.40",""
"376","S","5.30","6.30","A"
"376","C","10.40","11.00",""
"376","P","11.00","22.00",""
"376","S","22.00","5.30","H"
"376","P","5.30","6.30",""
"376","C","6.30","6.45",""
"376","W","6.45","13.45",""
"376","C","13.45","14.00",""
"376","P","14.00","22.00",""
"376","S","22.00","6.30","H"
"376","P","6.30","11.45",""
"376","C","11.45","12.00",""
"376","W","12.00","21.30",""
"376","P","21.30","22.30",""
"376","S","22.30","23.59","A"
"385","S","0.00","5.30","H"
"385","P","5.30","6.00",""
"385","C","6.00","6.30",""
"385","W","6.30","14.00",""
"385","C","14.00","14.45",""
"385","P","14.45","21.00",""
"385","S","21.00","5.30","H"
