ID_Number,Activity,Start_Time,End_Time,Sleep_Location,Break_Location
629,P,6;30,7;15,,
629,C,7;15,7;30,,
629,W,7;30,12;00,,
629,I,12;00,17;00,,Off train
629,S,15;00,16;00,A,
629,W,17;00,18;30,,
629,C,18;30,18;45,,
629,P,18;45,23;00,,
629,S,23;00,4;30,H,
629,P,4;30,7;15,,
629,C,7;15,7;30,,
629,W,7;30,12;00,,
629,I,12;00,17;00,,Off train
629,S,13;00,15;00,A,
629,W,17;00,18;30,,
629,C,18;30,18;45,,
629,P,18;45,23;30,,
629,S,23;30,9;30,H,
629,P,9;30,16;45,,
629,C,16;45,17;00,,
629,W,17;00,23;00,,
629,C,23;00,23;15,,
629,P,23;15,3;00,,
629,S,3;00,11;00,H,
629,P,11;00,16;30,,
629,C,16;30,17;00,,
629,W,17;00,23;00,,
629,C,23;00,23;30,,
629,P,5;30,6;15,,
629,C,6;15,6;30,,
629,W,6;30,8;15,,
629,I,8;15,17;00,,Off train
629,S,13;00,15;30,A,
629,W,17;00,18;30,,
629,C,18;30,18;45,,
629,P,18;45,23;30,,
629,S,23;30,5;15,H,
629,P,5;15,7;15,,
629,C,7;15,7;30,,
629,W,7;30,12;00,,
629,I,12;00,17;00,,Off train
629,W,17;00,18;30,,
629,C,18;30,18;45,,
629,P,18;45,21;30,,
629,S,21;30,6;45,H,
629,P,6;45,7;15,,
629,C,7;15,7;30,,
629,W,7;30,12;00,,
629,I,12;00,17;00,,Off train
629,W,17;00,18;30,,
629,C,18;30,18;45,,
629,P,18;45,23;00,,
629,S,23;00,10;00,H,
629,P,10;00,16;45,,
629,C,16;45,17;00,,
629,W,17;00,23;00,,
629,C,23;00,23;15,,
629,P,23;15,0;00,,
644,S,0;00,5;45,H,
644,P,5;45,6;15,,
644,C,6;15,6;43,,
644,W,6;43,9;30,,
644,I,9;30,16;45,,Off train
644,S,15;00,16;00,A,
644,W,16;45,21;57,,
644,C,21;57,22;15,,
644,P,22;15,23;00,,
644,S,23;00,5;45,H,
644,S,15;00,16;00,A,
644,W,16;45,21;57,,
644,C,21;57,22;15,,
644,P,22;15,23;00,,
644,S,23;00,0;00,H,
644,P,5;45,6;15,,
644,C,6;15,6;43,,
644,W,6;43,9;30,,
644,I,9;30,16;45,,Off train
644,S,15;00,16;00,A,
644,W,16;45,21;57,,
644,C,21;57,22;15,,
644,P,22;15,23;00,,
644,S,23;00,5;45,H,
644,P,5;45,6;15,,
644,C,6;15,6;43,,
644,W,6;43,9;30,,
644,I,9;30,16;45,,Off train
644,S,15;00,16;00,A,
644,W,16;45,21;57,,
644,C,21;57,22;15,,
644,P,22;15,23;00,,
644,S,23;00,5;45,H,
644,P,5;45,6;15,,
644,C,6;15,6;43,,
644,W,6;43,9;30,,
644,I,9;30,16;45,,Off train
644,S,15;00,16;00,A,
644,W,16;45,21;57,,
644,C,21;57,22;15,,
644,P,22;15,23;00,,
644,S,23;00,5;45,H,
644,P,5;45,6;15,,
644,C,6;15,6;43,,
644,W,6;43,9;30,,
644,I,9;30,16;45,,Off train
644,S,15;00,16;00,A,
644,W,16;45,21;57,,
644,C,21;57,22;15,,
644,P,22;15,23;00,,
644,S,23;00,5;45,H,
644,P,5;45,6;15,,
644,C,6;15,6;43,,
644,W,6;43,9;30,,
644,I,9;30,16;45,,Off train
644,S,15;00,16;00,A,
644,W,16;45,21;57,,
644,C,21;57,22;15,,
644,P,22;15,23;00,,
644,S,23;00,0;00,H,
644,P,0;00,23;59,,
644,P,0;00,23;59,,
644,S,0;00,5;45,H,
182,C,0;00,1;00,,
182,P,1;00,2;00,,
182,S,2;00,9;00,H,
182,P,9;00,11;00,,
182,C,11;00,12;50,,
182,W,12;50,23;50,,
182,C,23;50,1;00,,
182,P,1;00,2;00,,
182,S,2;00,9;00,H,
182,P,9;00,11;00,,
182,C,11;00,12;50,,
182,W,12;50,23;50,,
182,C,23;50,1;00,,
182,P,1;00,2;00,,
182,S,2;00,9;00,H,
182,P,9;00,11;00,,
182,C,11;00,12;50,,
182,W,12;50,23;50,,
182,C,23;50,1;00,,
182,P,1;00,2;00,,
182,S,2;00,9;00,H,
182,P,9;00,11;00,,
182,C,11;00,12;50,,
182,W,12;50,23;50,,
182,C,23;50,1;00,,
182,P,1;00,2;00,,
182,S,2;00,10;00,H,
182,P,10;00,1;00,,
182,S,1;00,10;00,H,
182,P,10;00,1;00,,
182,S,1;00,9;00,H,
182,P,9;00,11;00,,
182,C,11;00,12;50,,
182,W,12;50,23;50,,
182,C,23;50,1;00,,
182,P,1;00,2;00,,
182,S,2;00,9;00,H,
182,P,9;00,11;00,,
182,C,11;00,12;50,,
182,W,12;50,23;50,,
182,C,23;50,1;00,,
182,P,1;00,3;10,,
182,S,3;10,9;00,H,
182,P,9;00,11;00,,
182,C,11;00,12;50,,
182,W,12;50,23;50,,
182,C,23;50,1;00,,
182,P,1;00,2;00,,
182,S,2;00,9;00,H,
182,P,9;00,11;00,,
182,C,11;00,12;50,,
182,W,12;50,23;50,,
182,C,23;50,1;00,,
182,P,1;00,2;00,,
182,S,2;00,9;00,H,
182,P,9;00,11;00,,
182,C,11;00,12;50,,
182,W,12;50,23;50,,
182,C,23;50,1;00,,
182,P,1;00,2;30,,
182,S,2;30,11;00,H,
182,P,11;00,1;00,,
182,S,1;00,9;00,H,
182,P,9;00,2;00,,
182,S,2;00,9;00,H,
182,P,9;00,11;00,,
182,C,11;00,12;50,,
182,W,12;50,23;50,,
182,C,23;50,0;00,,
187,S,0;00,4;00,H,
187,P,4;00,4;35,,
187,C,4;35,5;05,,
187,W,5;05,7;15,,
187,I,7;15,12;15,,Off train
187,S,8;00,9;15,A,
187,W,12;15,16;45,,
187,C,16;45,17;00,,
187,P,17;00,21;30,,
187,S,21;30,4;00,H,
187,P,4;00,4;30,,
187,C,4;30,5;05,,
187,W,5;05,7;15,,
187,I,7;15,12;15,,Off train
187,S,7;50,9;15,A,
187,W,12;15,16;45,,
187,C,16;45,17;15,,
187,P,17;15,21;30,,
187,S,21;30,4;00,H,
187,P,4;00,4;30,,
187,C,4;30,5;05,,
187,W,5;05,7;15,,
187,I,7;15,12;15,,Off train
187,S,8;00,9;30,A,
187,W,12;15,16;45,,
187,C,16;45,17;15,,
187,P,17;15,22;00,,
187,S,22;00,4;00,H,
187,P,4;00,4;35,,
187,C,4;35,5;05,,
187,W,5;05,7;15,,
187,I,7;15,12;15,,Off train
187,S,7;50,9;30,A,
187,W,12;15,16;35,,
187,C,16;35,17;10,,
187,P,17;10,23;00,,
187,S,23;00,8;30,H,
187,P,8;30,23;30,,
187,S,23;30,7;50,,
187,P,7;50,21;45,,
187,S,21;45,4;30,H,
187,P,4;30,5;00,,
187,C,5;00,5;30,,
187,W,5;30,8;00,,
187,B,8;00,8;45,,Off train
187,W,8;45,15;45,,
187,C,15;45,16;15,,
187,P,16;15,22;00,,
187,S,22;00,4;00,H,
187,P,4;00,4;30,,
187,C,4;30,5;05,,
187,W,5;05,7;30,,
187,I,7;30,12;15,,Off train
187,S,8;00,9;00,A,
187,W,12;15,16;30,,
187,C,16;30,17;00,,
187,P,17;00,21;30,,
187,S,21;30,4;00,H,
187,P,4;00,4;30,,
187,C,4;30,5;05,,
187,W,5;05,7;30,,
187,I,7;30,12;15,,Off train
187,S,7;45,9;00,A,
187,W,12;15,16;30,,
187,C,16;30,17;05,,
187,P,17;05,21;30,,
187,S,21;30,4;00,H,
187,P,4;00,4;30,,
187,C,4;30,5;05,,
187,W,5;05,7;15,,
187,I,7;15,12;15,,
187,S,7;30,8;30,A,
187,W,12;15,16;30,,
187,C,16;30,17;00,,
187,P,17;00,22;00,,
187,S,22;00,4;00,H,
187,P,4;00,4;30,,
187,C,4;30,5;05,,
187,W,5;05,7;15,,
187,I,7;15,12;15,,
187,W,12;15,16;35,,
187,C,16;35,17;00,,
187,P,17;00,23;00,,
187,S,23;00,8;00,H,
187,P,8;00,23;00,,
187,S,23;00,7;45,H,
187,P,7;45,21;30,,
187,S,21;30,6;45,H,
187,P,6;45,22;00,,
187,S,22;00,0;00,,
1143,P,0;00,23;59,,
1143,P,0;00,23;59,,
189,S,0;00,3;30,H,
189,P,3;30,4;15,,
189,C,4;15,4;47,,
189,W,4;47,8;35,,
189,B,8;35,9;45,,Off train
189,S,8;50,9;30,A,
189,W,9;45,14;14,,
189,L,14;14,15;11,,
189,C,15;11,15;45,,
189,P,15;45,21;15,,
189,S,21;15,3;30,H,
189,P,3;30,4;15,,
189,C,4;15,4;47,,
189,W,4;47,8;35,,
189,B,8;35,9;45,,Off train
189,S,8;50,9;30,A,
189,W,9;45,14;14,,
189,L,14;14,15;11,,
189,C,15;11,15;45,,
189,P,15;45,20;00,,
189,S,20;00,3;30,H,
189,P,3;30,4;15,,
189,C,4;15,4;47,,
189,W,4;47,8;35,,
189,B,8;35,9;45,,Off train
189,S,9;00,9;30,A,
189,W,9;45,14;14,,
189,L,14;14,15;11,,
189,S,14;30,15;00,A,
189,C,15;11,15;45,,
189,P,15;45,21;00,,
189,S,21;00,3;30,H,
189,P,3;30,4;15,,
189,C,4;15,4;47,,
189,W,4;47,8;35,,
189,B,8;35,9;45,,Off train
189,S,9;00,9;30,A,
189,W,9;45,14;14,,
189,L,14;14,15;11,,
189,C,15;11,15;45,,
189,P,15;45,21;00,,
189,S,21;00,3;30,H,
189,P,3;30,4;15,,
189,C,4;15,4;47,,
189,W,4;47,8;35,,
189,B,8;35,9;45,,Off train
189,S,9;00,9;40,A,
189,W,9;45,14;14,,
189,L,14;14,15;11,,
189,C,15;11,15;45,,
189,P,15;45,22;30,,
189,S,22;30,4;45,H,
189,P,4;45,5;25,,
189,C,5;25,5;58,,
189,W,5;58,11;45,,
189,S,11;45,12;10,A,
189,W,12;10,13;49,,
189,C,13;49,14;20,,
189,P,14;20,23;00,,
189,S,23;00,7;30,H,
189,P,7;30,14;00,,
189,S,14;00,15;00,H,
189,P,15;00,20;30,,
189,S,20;30,3;30,H,
189,P,3;30,4;15,,
189,C,4;15,4;47,,
189,W,4;47,8;35,,
189,B,8;35,9;45,,Off train
189,S,8;55,9;30,A,
189,W,9;45,14;14,,
189,L,14;14,15;11,,
189,C,15;11,15;45,,
189,P,15;45,20;00,,
189,S,20;00,3;30,H,
189,P,3;30,4;15,,
189,C,4;15,4;47,,
189,W,4;47,8;35,,
189,B,8;35,9;45,,Off train
189,S,8;50,9;30,A,
189,W,9;45,14;14,,
189,L,14;14,15;11,,
189,C,15;11,15;45,,
189,P,15;45,21;00,,
189,S,21;00,3;30,H,
189,P,3;30,4;15,,
189,C,4;15,4;47,,
189,W,4;47,8;35,,
189,B,8;35,9;45,,Off train
189,S,8;50,9;30,A,
189,W,9;45,14;14,,
189,L,14;14,15;11,,
189,C,15;11,15;45,,
189,P,15;45,21;00,,
189,S,21;00,3;30,H,
189,P,3;30,4;15,,
189,C,4;15,4;47,,
189,W,4;47,8;35,,
189,B,8;35,9;45,,Off train
189,S,8;55,9;30,A,
189,W,9;45,14;14,,
189,L,14;14,15;11,,
189,C,15;11,15;45,,
189,P,15;45,21;00,,
189,S,21;00,3;30,H,
189,P,3;30,4;15,,
189,C,4;15,4;47,,
189,W,4;47,9;00,,
189,S,9;00,9;30,A,
189,W,9;45,14;14,,
189,L,14;14,15;11,,
189,C,15;11,15;45,,
189,P,15;45,22;30,,
189,S,22;30,4;45,H,
189,P,4;45,5;25,,
189,C,5;25,5;58,,
189,W,5;58,11;50,,
189,S,11;50,12;15,A,
189,W,12;15,13;49,,
189,C,13;49,14;20,,
189,P,14;20,22;00,,
189,S,22;00,6;45,H,
189,P,6;45,14;00,,
189,S,14;00,15;00,H,
189,P,15;00,20;30,,
189,S,20;30,0;00,H,
192,S,0;00,8;00,H,
192,P,8;00,21;00,,
192,S,21;00,2;58,H,
192,P,2;58,4;58,,
192,C,4;58,5;58,,
192,W,5;58,9;46,,
192,I,9;46,16;48,,Off train
192,W,16;48,18;44,,
192,C,18;44,19;44,,
192,P,19;44,22;00,,
192,S,22;00,8;00,H,
192,P,8;00,22;00,,
192,S,22;00,1;45,H,
192,P,1;45,4;00,,
192,C,4;00,5;00,,
192,P,5;00,5;16,,
192,W,5;16,11;18,,
192,I,11;18,15;27,,Off train
192,W,15;27,17;43,,
192,C,17;43,18;43,,
192,P,18;43,22;00,,
192,S,22;00,10;00,H,
192,P,10;00,16;00,,
192,C,16;00,17;05,,
192,W,17;05,20;11,,
192,B,20;11,21;42,,Off train
192,W,21;42,2;05,,
192,C,2;05,3;10,,
192,S,3;10,11;00,H,
192,P,11;00,23;00,,
192,S,23;00,7;15,H,
192,P,7;15,9;00,,
192,C,9;00,10;16,,
192,W,10;16,14;24,,
192,B,14;24,17;15,,Off train
192,W,17;15,20;53,,
192,C,20;53,22;08,,
192,P,22;08,23;00,,
192,S,23;00,9;00,H,
192,P,9;00,15;00,,
192,S,15;00,17;00,H,
192,P,17;00,23;00,,
192,C,23;00,0;10,,
192,W,0;10,9;09,,
192,C,9;09,10;15,,
192,S,10;15,17;00,H,
192,P,17;00,22;00,,
192,S,22;00,8;30,H,
192,P,8;30,22;00,,
192,S,22;00,8;30,H,
192,P,8;30,12;29,,
192,C,12;29,13;29,,
192,W,13;29,22;27,,
192,C,22;27,23;27,,
192,S,23;27,9;00,H,
192,P,9;00,14;00,,
192,C,14;00,15;35,,
192,W,15;35,0;05,,
192,C,0;05,1;10,,
192,P,1;10,1;20,,
192,S,1;20,9;00,H,
192,P,9;00,21;00,,
192,S,21;00,9;00,,
192,P,9;00,22;00,,
192,S,22;00,0;00,H,
201,S,0;00,8;30,H,
201,P,8;30,14;00,,
201,C,14;00,16;12,,
201,W,16;12,20;12,,
201,C,20;12,21;45,,
201,P,21;45,0;00,,
201,S,0;00,8;30,H,
201,P,8;30,18;30,,
201,C,18;30,20;20,,
201,W,20;20,22;30,,
201,C,22;30,0;20,,
201,P,0;20,2;00,,
201,S,2;00,8;30,H,
201,P,8;30,22;30,,
201,S,22;30,8;30,H,
201,P,8;30,22;00,,
201,S,22;00,3;30,H,
201,P,3;30,4;00,,
201,C,4;00,5;50,,
201,W,5;50,10;30,,
201,I,10;30,16;30,,Off train
201,S,13;00,15;30,A,
201,W,16;30,21;15,,
201,C,21;15,22;45,,
201,P,22;45,0;00,,
201,S,0;00,8;00,H,
201,P,8;00,22;30,,
201,S,22;30,8;00,H,
201,P,8;00,18;30,,
201,C,18;30,20;30,,
201,W,20;30,0;05,,
201,I,0;05,5;30,,Off train
201,W,5;30,9;00,,
201,C,9;00,11;15,,
201,P,11;15,22;30,,
201,S,22;30,3;30,H,
201,P,3;30,4;00,,
201,C,4;00,5;50,,
201,W,5;50,10;15,,
201,I,10;15,16;30,,Off train
201,S,12;30,15;30,A,
201,W,16;30,21;20,,
201,C,21;20,22;50,,
201,P,22;50,0;30,,
201,S,0;30,8;00,H,
201,P,8;00,22;30,,
201,S,22;30,3;15,H,
201,P,3;15,4;00,,
201,C,4;00,5;50,,
201,W,5;50,10;30,,
201,C,10;30,11;50,,
201,P,11;50,22;00,,
201,S,22;00,3;15,H,
201,P,3;15,4;00,,
201,C,4;00,5;50,,
201,W,5;50,9;15,,
201,B,9;15,9;55,,Train
201,W,9;55,14;00,,
201,C,14;00,15;50,,
201,P,15;50,22;00,,
201,S,22;00,7;30,H,
201,P,7;30,21;30,,
201,S,21;30,3;15,H,
201,P,3;15,4;00,,
201,C,4;00,5;50,,
201,W,5;50,10;30,,
201,I,10;30,16;30,,Off train
201,W,16;30,21;30,,
201,C,21;30,23;00,,
201,P,23;00,0;00,,
379,S,0;00,4;00,H,
379,P,4;00,5;00,,
379,C,5;00,5;45,,
379,W,5;45,17;44,,
379,C,17;44,18;30,,
379,P,18;30,22;00,,
379,S,22;00,5;00,H,
379,P,5;00,6;00,,
379,C,6;00,7;05,,
379,W,7;05,9;00,,
379,I,9;00,15;00,,Off train
379,W,15;00,19;30,,
379,C,19;30,20;00,,
379,P,20;00,22;00,,
379,S,22;00,6;00,H,
379,P,6;00,22;00,,
379,S,22;00,3;45,H,
379,P,3;45,5;00,,
379,C,5;00,5;45,,
379,W,5;45,18;00,,
379,C,18;00,18;30,,
379,P,18;30,22;00,,
379,S,22;00,7;00,H,
379,P,7;00,22;00,,
379,S,22;00,6;00,H,
379,P,6;00,16;10,,
379,C,16;10,17;25,,
379,W,17;25,1;09,,
379,C,1;09,2;09,,
379,P,2;09,3;00,,
379,S,3;00,8;00,H,
379,P,8;00,15;00,,
379,C,15;00,16;00,,
379,C,1;09,2;09,,
379,P,2;09,3;30,,
379,S,3;30,7;00,H,
379,P,7;00,22;00,,
379,S,22;00,6;00,H,
379,C,6;00,7;00,,
379,P,7;00,9;09,,
379,I,9;09,14;55,,
379,W,14;55,19;29,,
379,C,19;29,20;29,,
379,P,20;29,0;00,,
379,S,0;00,6;00,H,
379,P,6;00,12;30,,
379,C,12;30,13;15,,
379,P,13;15,13;45,,
379,W,13;45,0;10,,
379,C,0;10,1;00,,
379,P,1;00,2;00,,
379,S,2;00,7;00,H,
379,P,7;00,0;00,,
379,S,0;00,7;30,H,
379,P,7;30,23;00,,
379,S,23;00,6;00,H,
379,P,6;00,22;00,,
379,S,22;00,3;30,H,
379,P,3;30,4;30,,
379,C,4;30,5;30,,
379,W,5;30,15;09,,
379,C,15;09,16;00,,
379,P,16;00,20;00,,
379,S,20;00,0;00,,
206,S,0;00,3;50,H,
206,P,3;50,5;15,,
206,C,5;15,5;37,,
206,W,5;37,10;05,,
206,B,10;05,11;40,,Off train
206,S,10;40,11;15,A,
206,W,11;40,16;17,,
206,L,16;17,16;44,,
206,C,16;44,17;05,,
206,P,17;05,22;35,,
206,S,22;35,3;55,H,
206,P,3;55,5;20,,
206,C,5;20,5;42,,
206,W,5;42,10;05,,
206,B,10;05,11;40,,Off train
206,S,10;30,11;10,A,
206,W,11;40,16;17,,
206,L,16;17,16;44,,
206,C,16;44,17;04,,
206,P,17;04,23;00,,
206,S,23;00,3;55,H,
206,P,3;55,5;20,,
206,C,5;20,5;40,,
206,W,5;40,10;05,,
206,B,10;05,11;40,,Off train
206,W,11;40,16;17,,
206,L,16;17,16;44,,
206,S,10;30,11;10,A,
206,C,16;44,17;04,,
206,P,17;04,22;30,,
206,S,22;30,3;55,H,
206,P,3;55,5;20,,
206,C,5;20,5;40,,
206,W,5;40,10;05,,
206,B,10;05,11;40,,Off train
206,S,10;35,11;20,A,
206,W,11;40,16;17,,
206,L,16;17,16;44,,
206,C,16;44,17;04,,
206,P,17;04,22;45,,
206,S,22;45,3;55,H,
206,P,3;55,5;20,,
206,C,5;20,5;40,,
206,W,5;40,10;05,,
206,B,10;05,11;40,,Off train
206,S,10;45,11;25,A,
206,W,11;40,16;17,,
206,L,16;17,16;44,,
206,C,16;44,17;04,,
206,P,17;04,23;00,,
206,S,23;00,5;35,H,
206,P,5;35,6;35,,
206,C,6;35,6;58,,
206,W,6;58,10;45,,
206,B,10;45,11;20,,Train
206,S,10;56,11;15,A,
206,W,11;20,14;29,,
206,C,14;29,14;50,,
206,P,14;50,23;37,,
206,S,23;37,7;07,H,
206,P,7;07,10;45,,
206,S,10;45,12;30,H,
206,P,12;30,22;30,,
206,S,22;30,4;00,H,
206,P,4;00,5;20,,
206,C,5;20,5;40,,
206,W,5;40,10;05,,
206,B,10;05,11;40,,Off train
206,S,11;00,11;30,A,
206,W,11;40,16;17,,
206,L,16;17,16;44,,
206,C,16;44,17;04,,
206,P,17;04,23;00,,
206,S,23;00,7;00,H,
206,P,7;00,8;10,,
206,W,8;30,13;44,,
206,S,13;44,14;01,A,
206,W,14;01,17;00,,
206,B,17;00,18;00,,
206,W,18;00,21;00,,
206,C,21;00,21;20,,
206,P,21;20,23;00,,
206,S,23;00,3;55,H,
206,C,8;10,8;30,,
206,P,3;55,5;20,,
206,C,5;20,5;40,,
206,W,5;40,10;05,,
206,B,10;05,11;40,,Off train
206,S,10;55,11;30,A,
206,W,11;40,16;30,,
206,L,16;30,17;06,,
206,C,17;06,17;26,,
206,P,17;26,22;15,,
206,S,22;15,3;55,H,
206,P,3;55,5;20,,
206,C,5;20,5;40,,
206,W,5;40,10;05,,
206,B,10;05,11;40,,Off train
206,S,11;15,11;35,A,
206,W,11;40,16;17,,
206,L,16;17,16;44,,
206,C,16;44,17;04,,
206,P,17;04,22;27,,
206,S,22;27,3;55,H,
206,P,3;55,5;20,,
206,C,5;20,5;40,,
206,W,5;40,10;05,,
206,B,10;05,11;40,,Off train
206,S,11;16,11;34,A,
206,W,11;40,16;17,,
206,L,16;17,16;44,,
206,C,16;44,17;04,,
206,P,17;04,23;25,,
206,S,23;25,5;35,H,
206,P,5;35,6;30,,
206,C,6;30,6;58,,
206,W,6;58,14;39,,
206,C,14;39,15;07,,
206,P,15;07,20;00,,
206,S,20;00,8;00,H,
206,P,8;00,22;35,,
206,S,22;35,0;00,,
233,S,0;00,3;00,H,
233,P,3;00,3;15,,
233,C,3;15,3;36,,
233,W,3;36,13;39,,
233,C,13;39,14;15,,
233,P,14;15,20;00,,
233,S,20;00,3;00,H,
233,P,3;00,3;15,,
233,C,3;15,3;36,,
233,W,3;36,13;39,,
233,C,13;39,14;30,,
233,P,14;30,20;00,,
233,S,20;00,3;00,H,
233,P,3;00,3;15,,
233,C,3;15,3;36,,
233,W,3;36,13;39,,
233,C,13;39,14;15,,
233,P,14;15,20;00,,
233,S,20;00,3;00,H,
233,P,3;00,3;15,,
233,C,3;15,3;36,,
233,W,3;36,13;39,,
233,C,13;39,14;10,,
233,P,14;10,20;00,,
233,S,20;00,3;00,H,
233,P,3;00,3;15,,
233,C,3;15,3;36,,
233,W,3;36,13;39,,
233,C,13;39,14;10,,
233,P,14;10,20;00,,
233,S,20;00,3;00,H,
233,P,3;00,3;15,,
233,C,3;15,3;28,,
233,W,3;28,11;31,,
233,C,11;31,12;15,,
233,P,12;15,23;00,,
233,S,23;00,8;30,H,
233,P,8;30,22;00,,
233,S,22;00,3;00,H,
233,P,3;00,3;15,,
233,C,3;15,3;36,,
233,W,3;36,13;39,,
233,C,13;39,14;15,,
233,P,14;15,20;00,,
233,S,20;00,3;00,H,
233,P,3;00,3;15,,
233,C,3;15,3;36,,
233,W,3;36,13;39,,
233,C,13;39,14;10,,
233,P,14;10,20;00,,
233,S,20;00,3;00,H,
233,P,3;00,3;15,,
233,C,3;15,3;36,,
233,W,3;36,13;39,,
233,C,13;39,14;10,,
233,P,14;10,20;00,,
233,S,20;00,3;00,H,
233,P,3;00,3;15,,
233,C,3;15,3;36,,
233,W,3;36,13;39,,
233,C,13;39,14;20,,
233,P,14;20,20;00,,
233,S,20;00,3;00,H,
233,P,3;00,3;15,,
233,C,3;15,3;36,,
233,W,3;36,13;39,,
233,C,13;39,14;10,,
233,P,14;10,20;00,,
233,S,20;00,3;00,H,
233,P,3;00,3;15,,
233,C,3;15,3;28,,
233,W,3;28,11;31,,
233,C,11;31,12;15,,
233,P,12;15,20;00,,
233,S,20;00,8;00,H,
233,P,8;00,0;00,,
235,S,0;00,3;15,H,
235,P,3;15,4;00,,
235,C,4;00,5;00,,
235,W,5;00,11;00,,
235,C,11;00,12;00,,
235,P,12;00,13;00,,
235,S,13;00,15;00,H,
235,P,15;00,22;00,,
235,S,22;00,4;30,H,
235,P,4;30,5;30,,
235,C,5;30,5;45,,
235,W,5;45,8;58,,
235,I,8;58,13;17,,Off train
235,S,10;00,11;00,A,
235,W,13;17,19;21,,
235,C,19;21,19;36,,
235,P,19;36,22;15,,
235,S,22;15,4;30,H,
235,P,4;30,5;35,,
235,C,5;35,5;45,,
235,W,5;45,8;58,,
235,I,8;58,13;17,,Off train
235,S,10;00,11;00,A,
235,W,13;17,20;02,,
235,C,20;02,20;17,,
235,P,20;17,21;45,,
235,S,21;45,4;30,H,
235,P,4;30,5;30,,
235,C,5;30,5;45,,
235,W,5;45,9;00,,
235,I,9;00,13;17,,Off train
235,S,11;00,12;30,A,
235,W,13;17,19;21,,
235,C,19;21,19;39,,
235,P,19;39,22;00,,
235,S,22;00,4;35,H,
235,P,4;35,5;30,,
235,C,5;30,5;45,,
235,W,5;45,9;00,,
235,I,9;00,13;17,,Off train
235,S,11;30,12;30,A,
235,W,13;17,19;21,,
235,C,19;21,19;40,,
235,P,19;40,22;30,,
235,S,22;30,4;40,H,
235,P,4;40,5;35,,
235,C,5;35,5;45,,
235,W,5;45,9;00,,
235,I,9;00,13;17,,Off train
235,W,13;17,19;21,,
235,C,19;21,19;45,,
235,P,19;45,21;30,,
235,S,21;30,5;45,H,
235,P,5;45,10;30,,
235,S,10;30,11;30,H,
235,P,11;30,15;30,,
235,S,15;30,16;45,H,
235,P,16;45,21;50,,
235,S,21;50,3;15,H,
235,P,3;15,4;00,,
235,C,4;00,5;08,,
235,W,5;08,11;07,,
235,C,11;07,12;10,,
235,P,12;10,14;00,,
235,S,14;00,16;20,H,
235,P,16;20,22;00,,
235,S,22;00,4;30,H,
235,P,4;30,5;30,,
235,C,5;30,5;45,,
235,W,5;45,8;58,,
235,I,8;58,13;17,,
235,S,10;00,11;15,A,
235,W,13;17,19;21,,
235,C,19;21,19;38,,
235,P,19;38,22;20,,
235,S,22;20,4;30,H,
235,P,4;30,5;30,,
235,C,5;30,5;45,,
235,W,5;45,8;58,,
235,I,8;58,13;17,,Off train
235,S,11;00,12;00,A,
235,W,13;17,19;21,,
235,C,19;21,19;40,,
235,P,19;40,23;00,,
235,S,23;00,4;45,H,
235,P,4;45,5;35,,
235,C,5;35,5;45,,
235,W,5;45,8;58,,
235,I,8;58,13;17,,Off train
235,W,13;17,19;21,,
235,C,19;21,19;42,,
235,P,19;42,22;00,,
235,S,22;00,4;30,H,
235,P,4;30,5;35,,
235,C,5;35,5;45,,
235,W,5;45,8;30,,
235,I,8;30,13;00,,Off train
235,S,11;00,12;00,A,
235,W,13;00,14;45,,
235,B,14;45,16;07,,Off train
235,W,16;07,19;21,,
235,C,19;21,19;40,,
235,P,19;40,22;15,,
235,S,22;15,4;40,H,
235,P,4;40,5;30,,
235,C,5;30,5;45,,
235,W,5;45,8;58,,
235,I,8;58,13;17,,Off train
235,S,11;00,11;30,A,
235,W,13;17,17;21,,
235,C,17;21,17;43,,
235,P,17;43,3;45,,
235,S,3;45,9;30,H,
235,P,9;30,10;30,,
235,S,10;30,12;00,H,
235,P,12;00,22;00,,
235,S,22;00,0;00,H,
236,S,0;00,5;30,H,
236,P,5;30,6;30,,
236,C,6;30,7;00,,
236,P,7;00,7;59,,
236,W,7;59,15;59,,
236,C,15;59,16;40,,
236,P,16;40,21;00,,
236,S,21;00,5;30,H,
236,P,5;30,6;40,,
236,C,6;40,7;10,,
236,P,7;10,7;59,,
236,W,7;59,15;59,,
236,C,15;59,16;30,,
236,P,16;30,21;00,,
236,S,21;00,5;30,H,
236,P,5;30,6;35,,
236,C,6;35,7;00,,
236,P,7;00,7;59,,
236,W,7;59,15;59,,
236,C,15;59,16;25,,
236,P,16;25,21;30,,
236,S,21;30,5;30,H,
236,P,5;30,6;40,,
236,C,6;40,7;05,,
236,P,7;05,7;59,,
236,W,7;59,15;59,,
236,C,15;59,16;20,,
236,P,16;20,21;15,,
236,S,21;15,5;30,H,
236,P,5;30,6;40,,
236,C,6;40,7;05,,
236,P,7;05,7;59,,
236,W,7;59,15;59,,
236,C,15;59,16;32,,
236,P,16;32,22;00,,
236,S,22;00,7;15,H,
236,P,7;15,23;00,,
236,S,23;00,6;45,H,
236,P,6;45,22;00,,
236,S,22;00,5;30,H,
236,P,5;30,6;35,,
236,C,6;35,7;00,,
236,P,7;00,7;59,,
236,W,7;59,15;59,,
236,C,15;59,17;20,,
236,P,17;20,21;00,,
236,S,21;00,5;30,H,
236,P,5;30,6;15,,
236,C,6;15,7;35,,
